UF,Nome_UF,Mesorregião Geográfica,Nome_Mesorregião,Microrregião Geográfica,Nome_Microrregião,Município,Código Município Completo,Nome_Município,LONG,LAT,ALT
31,Minas Gerais,12,Zona da Mata,064,Ubá,23304,3123304,Dores do Turvo,-43.195194518,-20.981273374,788.58
31,Minas Gerais,09,Oeste de Minas,042,Piuí,23403,3123403,Doresópolis,-45.905196886,-20.28845096,679.68
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,019,Patrocínio,23502,3123502,Douradoquara,-47.611974949,-18.433834092,712.04
31,Minas Gerais,12,Zona da Mata,061,Manhuaçu,23528,3123528,Durandé,-41.79426164,-20.207238877,694.87
31,Minas Gerais,10,Sul/Sudoeste de Minas,050,Varginha,23601,3123601,Elói Mendes,-45.5664342,-21.609312784,902.13
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,23700,3123700,Engenheiro Caldas,-42.049841685,-19.19810287,239.43
31,Minas Gerais,02,Norte de Minas,009,Bocaiúva,23809,3123809,Engenheiro Navarro,-43.949414738,-17.287753207,679.5
31,Minas Gerais,08,Vale do Rio Doce,040,Caratinga,23858,3123858,Entre Folhas,-42.232359975,-19.62778335,464.47
31,Minas Gerais,07,Metropolitana de Belo Horizonte,034,Conselheiro Lafaiete,23908,3123908,Entre Rios de Minas,-44.067081681,-20.671357203,933.35
31,Minas Gerais,12,Zona da Mata,062,Viçosa,24005,3124005,Ervália,-42.659367465,-20.833506557,767.09
31,Minas Gerais,07,Metropolitana de Belo Horizonte,030,Belo Horizonte,24104,3124104,Esmeraldas,-44.314806919,-19.759200743,752.5
31,Minas Gerais,12,Zona da Mata,063,Muriaé,24203,3124203,Espera Feliz,-41.913935016,-20.643707808,750.11
31,Minas Gerais,02,Norte de Minas,004,Janaúba,24302,3124302,Espinosa,-42.812981844,-14.925271811,568.19
31,Minas Gerais,10,Sul/Sudoeste de Minas,052,Pouso Alegre,24401,3124401,Espírito Santo do Dourado,-45.954012519,-22.047513641,893.58
31,Minas Gerais,10,Sul/Sudoeste de Minas,052,Pouso Alegre,24500,3124500,Estiva,-46.016351806,-22.46304506,876.3
31,Minas Gerais,12,Zona da Mata,066,Cataguases,24609,3124609,Estrela Dalva,-42.458371029,-21.742285276,215.26
31,Minas Gerais,06,Central Mineira,026,Bom Despacho,24708,3124708,Estrela do Indaiá,-45.792432562,-19.5202378,707.84
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,019,Patrocínio,24807,3124807,Estrela do Sul,-47.688974802,-18.741293175,747.32
31,Minas Gerais,12,Zona da Mata,063,Muriaé,24906,3124906,Eugenópolis,-42.192277081,-21.09722253,186.68
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,25002,3125002,Ewbank da Câmara,-43.507591395,-21.541636151,893.98
31,Minas Gerais,10,Sul/Sudoeste de Minas,052,Pouso Alegre,25101,3125101,Extrema,-46.32216174,-22.85819007,899.92
31,Minas Gerais,10,Sul/Sudoeste de Minas,049,Alfenas,25200,3125200,Fama,-45.832312102,-21.405761529,800.89
31,Minas Gerais,12,Zona da Mata,063,Muriaé,25309,3125309,Faria Lemos,-42.013846176,-20.801744943,325.26
31,Minas Gerais,03,Jequitinhonha,010,Diamantina,25408,3125408,Felício dos Santos,-43.245170934,-18.07756311,727.99
31,Minas Gerais,03,Jequitinhonha,014,Almenara,25606,3125606,Felisburgo,-40.758570499,-16.63833315,643
31,Minas Gerais,06,Central Mineira,025,Curvelo,25705,3125705,Felixlândia,-44.896586617,-18.754356561,603.92
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,25804,3125804,Fernandes Tourinho,-42.08097848,-19.151000644,253.69
31,Minas Gerais,07,Metropolitana de Belo Horizonte,031,Itabira,25903,3125903,Ferros,-43.019713617,-19.236419594,448.86
31,Minas Gerais,12,Zona da Mata,063,Muriaé,25952,3125952,Fervedouro,-42.278180529,-20.732775685,759.75
31,Minas Gerais,07,Metropolitana de Belo Horizonte,029,Pará de Minas,26000,3126000,Florestal,-44.430115562,-19.894518232,815.2
31,Minas Gerais,09,Oeste de Minas,044,Formiga,26109,3126109,Formiga,-45.426428183,-20.464883552,836.16
31,Minas Gerais,01,Noroeste de Minas,001,Unaí,26208,3126208,Formoso,-46.23997953,-14.951742597,859.36
31,Minas Gerais,10,Sul/Sudoeste de Minas,047,Passos,26307,3126307,Fortaleza de Minas,-46.712643406,-20.848492511,838.88
31,Minas Gerais,07,Metropolitana de Belo Horizonte,027,Sete Lagoas,26406,3126406,Fortuna de Minas,-44.443397045,-19.563900959,740.9
31,Minas Gerais,03,Jequitinhonha,011,Capelinha,26505,3126505,Francisco Badaró,-42.349773163,-16.990691287,381.31
31,Minas Gerais,02,Norte de Minas,009,Bocaiúva,26604,3126604,Francisco Dumont,-44.234206527,-17.319948805,670.03
31,Minas Gerais,02,Norte de Minas,007,Montes Claros,26703,3126703,Francisco Sá,-43.48873528,-16.475680865,652.63
31,Minas Gerais,04,Vale do Mucuri,015,Teófilo Otoni,26752,3126752,Franciscópolis,-42.007312811,-17.959043572,347.84
31,Minas Gerais,04,Vale do Mucuri,015,Teófilo Otoni,26802,3126802,Frei Gaspar,-41.429420785,-18.071185028,456.7
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,26901,3126901,Frei Inocêncio,-41.901216586,-18.561789729,194.93
31,Minas Gerais,08,Vale do Rio Doce,036,Peçanha,26950,3126950,Frei Lagonegro,-42.765295238,-18.165080712,664.78
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,021,Frutal,27008,3127008,Fronteira,-49.204282025,-20.288300557,474.59
31,Minas Gerais,04,Vale do Mucuri,016,Nanuque,27057,3127057,Fronteira dos Vales,-40.925078659,-16.892015217,314.79
31,Minas Gerais,02,Norte de Minas,005,Salinas,27073,3127073,Fruta de Leite,-42.532221936,-16.116418422,902.69
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,021,Frutal,27107,3127107,Frutal,-48.93915371,-20.025897875,518.93
31,Minas Gerais,07,Metropolitana de Belo Horizonte,027,Sete Lagoas,27206,3127206,Funilândia,-44.06308588,-19.36998733,689.38
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,27305,3127305,Galiléia,-41.536197168,-19.005473642,133.22
31,Minas Gerais,02,Norte de Minas,004,Janaúba,27339,3127339,Gameleiras,-43.11948083,-15.076822067,532.05
31,Minas Gerais,02,Norte de Minas,007,Montes Claros,27354,3127354,Glaucilândia,-43.69640589,-16.850218691,653.03
31,Minas Gerais,08,Vale do Rio Doce,041,Aimorés,27370,3127370,Goiabeira,-41.22282161,-18.981713337,169.42
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,27388,3127388,Goianá,-43.191482396,-21.532417827,407.61
31,Minas Gerais,10,Sul/Sudoeste de Minas,052,Pouso Alegre,27404,3127404,Gonçalves,-45.856592038,-22.657619187,1262.92
31,Minas Gerais,08,Vale do Rio Doce,035,Guanhães,27503,3127503,Gonzaga,-42.477223872,-18.824825,790.86
31,Minas Gerais,03,Jequitinhonha,010,Diamantina,27602,3127602,Gouveia,-43.733986745,-18.442972502,1080.66
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,27701,3127701,Governador Valadares,-41.947081334,-18.852882403,173.14
31,Minas Gerais,02,Norte de Minas,008,Grão Mogol,27800,3127800,Grão Mogol,-42.88801288,-16.566495154,774.32
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,019,Patrocínio,27909,3127909,Grupiara,-47.724798435,-18.493023802,670.5
31,Minas Gerais,08,Vale do Rio Doce,035,Guanhães,28006,3128006,Guanhães,-42.937049095,-18.77715079,781.81
31,Minas Gerais,10,Sul/Sudoeste de Minas,050,Varginha,28105,3128105,Guapé,-45.91838386,-20.756724511,826.4
31,Minas Gerais,12,Zona da Mata,060,Ponte Nova,28204,3128204,Guaraciaba,-43.011281647,-20.5717035,587.16
31,Minas Gerais,02,Norte de Minas,009,Bocaiúva,28253,3128253,Guaraciama,-43.668777705,-17.011527463,783.87
31,Minas Gerais,10,Sul/Sudoeste de Minas,048,São Sebastião do Paraíso,28303,3128303,Guaranésia,-46.79549122,-21.30556037,796.61
31,Minas Gerais,12,Zona da Mata,064,Ubá,28402,3128402,Guarani,-43.046456684,-21.362669185,417.31
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,28501,3128501,Guarará,-43.038952478,-21.7327203,563.05
31,Minas Gerais,01,Noroeste de Minas,002,Paracatu,28600,3128600,Guarda-Mor,-47.101075853,-17.771299897,610.3
31,Minas Gerais,10,Sul/Sudoeste de Minas,048,São Sebastião do Paraíso,28709,3128709,Guaxupé,-46.71353723,-21.303781464,847.13
31,Minas Gerais,12,Zona da Mata,064,Ubá,28808,3128808,Guidoval,-42.80081731,-21.144238,341.15
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,020,Patos de Minas,28907,3128907,Guimarânia,-46.797265032,-18.838019215,899.69
31,Minas Gerais,12,Zona da Mata,064,Ubá,29004,3129004,Guiricema,-42.718812469,-21.010673374,330.82
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,017,Ituiutaba,29103,3129103,Gurinhatã,-49.78627329,-19.213748436,531.55
31,Minas Gerais,10,Sul/Sudoeste de Minas,053,Santa Rita do Sapucaí,29202,3129202,Heliodora,-45.544576634,-22.06474444,850.44
31,Minas Gerais,08,Vale do Rio Doce,040,Caratinga,29301,3129301,Iapu,-42.214692514,-19.440272449,435.7
31,Minas Gerais,11,Campo das Vertentes,059,Barbacena,29400,3129400,Ibertioga,-43.968123835,-21.429472482,1020.91
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,023,Araxá,29509,3129509,Ibiá,-46.538611418,-19.475111715,886.51
31,Minas Gerais,02,Norte de Minas,006,Pirapora,29608,3129608,Ibiaí,-44.914106838,-16.859872448,483.85
31,Minas Gerais,02,Norte de Minas,007,Montes Claros,29657,3129657,Ibiracatu,-44.167709435,-15.665466651,777.72
31,Minas Gerais,10,Sul/Sudoeste de Minas,047,Passos,29707,3129707,Ibiraci,-47.13080349,-20.47015487,1072.32
31,Minas Gerais,07,Metropolitana de Belo Horizonte,030,Belo Horizonte,29806,3129806,Ibirité,-44.056664638,-20.02803775,894.31
31,Minas Gerais,10,Sul/Sudoeste de Minas,051,Poços de Caldas,29905,3129905,Ibitiúra de Minas,-46.437603282,-22.057055156,898.64
31,Minas Gerais,09,Oeste de Minas,046,Oliveira,30002,3130002,Ibituruna,-44.738463585,-21.146485011,865.74
31,Minas Gerais,02,Norte de Minas,003,Januária,30051,3130051,Icaraí de Minas,-44.902776802,-16.214012777,578.41
31,Minas Gerais,07,Metropolitana de Belo Horizonte,030,Belo Horizonte,30101,3130101,Igarapé,-44.30115788,-20.069908684,808.97
31,Minas Gerais,09,Oeste de Minas,043,Divinópolis,30200,3130200,Igaratinga,-44.700495134,-19.953886248,786.17
31,Minas Gerais,09,Oeste de Minas,042,Piuí,30309,3130309,Iguatama,-45.709140106,-20.176073966,685.55
31,Minas Gerais,11,Campo das Vertentes,057,Lavras,30408,3130408,Ijaci,-44.928782973,-21.172065615,831.61
31,Minas Gerais,10,Sul/Sudoeste de Minas,050,Varginha,30507,3130507,Ilicínea,-45.828463623,-20.940389016,867.5
31,Minas Gerais,08,Vale do Rio Doce,040,Caratinga,30556,3130556,Imbé de Minas,-41.962480764,-19.595875642,619.15
31,Minas Gerais,10,Sul/Sudoeste de Minas,051,Poços de Caldas,30606,3130606,Inconfidentes,-46.333801398,-22.321487129,867.75
31,Minas Gerais,02,Norte de Minas,005,Salinas,30655,3130655,Indaiabira,-42.20358482,-15.492384714,879.55
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,018,Uberlândia,30705,3130705,Indianópolis,-47.917992316,-19.042494932,808.6
31,Minas Gerais,11,Campo das Vertentes,057,Lavras,30804,3130804,Ingaí,-44.922422636,-21.403716814,947.41
31,Minas Gerais,08,Vale do Rio Doce,040,Caratinga,30903,3130903,Inhapim,-42.121930934,-19.550114721,479.52
31,Minas Gerais,07,Metropolitana de Belo Horizonte,027,Sete Lagoas,31000,3131000,Inhaúma,-44.39094552,-19.492367388,760.47
31,Minas Gerais,06,Central Mineira,025,Curvelo,31109,3131109,Inimutaba,-44.366261766,-18.731440529,616.46
31,Minas Gerais,08,Vale do Rio Doce,040,Caratinga,31158,3131158,Ipaba,-42.418165669,-19.413250826,232.81
31,Minas Gerais,08,Vale do Rio Doce,041,Aimorés,31208,3131208,Ipanema,-41.71735332,-19.800335953,242.89
31,Minas Gerais,08,Vale do Rio Doce,039,Ipatinga,31307,3131307,Ipatinga,-42.520351111,-19.48103209,241.69
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,017,Ituiutaba,31406,3131406,Ipiaçu,-49.945773211,-18.694880308,441.98
31,Minas Gerais,10,Sul/Sudoeste de Minas,052,Pouso Alegre,31505,3131505,Ipuiúna,-46.190829232,-22.099520512,1149.99
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,019,Patrocínio,31604,3131604,Iraí de Minas,-47.462991417,-18.98185834,958.92
31,Minas Gerais,07,Metropolitana de Belo Horizonte,031,Itabira,31703,3131703,Itabira,-43.223951619,-19.638169492,783.41
31,Minas Gerais,08,Vale do Rio Doce,038,Mantena,31802,3131802,Itabirinha,-41.233182715,-18.55679928,342.22
31,Minas Gerais,07,Metropolitana de Belo Horizonte,033,Ouro Preto,31901,3131901,Itabirito,-43.802142983,-20.254176512,850.13
31,Minas Gerais,02,Norte de Minas,008,Grão Mogol,32008,3132008,Itacambira,-43.310402187,-17.064435181,1073.14
31,Minas Gerais,02,Norte de Minas,003,Januária,32107,3132107,Itacarambi,-44.093185802,-15.10264186,458.59
31,Minas Gerais,07,Metropolitana de Belo Horizonte,032,Itaguara,32206,3132206,Itaguara,-44.486777957,-20.390678217,834.88
31,Minas Gerais,04,Vale do Mucuri,015,Teófilo Otoni,32305,3132305,Itaipé,-41.673229573,-17.404231643,669.91
31,Minas Gerais,10,Sul/Sudoeste de Minas,056,Itajubá,32404,3132404,Itajubá,-45.464582504,-22.430600574,846.58
31,Minas Gerais,03,Jequitinhonha,011,Capelinha,32503,3132503,Itamarandiba,-42.849157756,-17.858517325,949.66
31,Minas Gerais,12,Zona da Mata,066,Cataguases,32602,3132602,Itamarati de Minas,-42.818593358,-21.419455617,218.03
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,32701,3132701,Itambacuri,-41.682267382,-18.034329962,302.61
31,Minas Gerais,07,Metropolitana de Belo Horizonte,028,Conceição do Mato Dentro,32800,3132800,Itambé do Mato Dentro,-43.322895303,-19.420963465,699.13
31,Minas Gerais,10,Sul/Sudoeste de Minas,048,São Sebastião do Paraíso,32909,3132909,Itamogi,-47.047467783,-21.078443361,1010.44
31,Minas Gerais,10,Sul/Sudoeste de Minas,054,São Lourenço,33006,3133006,Itamonte,-44.868287503,-22.28512697,900.01
31,Minas Gerais,10,Sul/Sudoeste de Minas,054,São Lourenço,33105,3133105,Itanhandu,-44.935921904,-22.295079654,898.2
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,33204,3133204,Itanhomi,-41.86493183,-19.171688929,253.04
31,Minas Gerais,03,Jequitinhonha,013,Pedra Azul,33303,3133303,Itaobim,-41.49897698,-16.559525916,256.61
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,021,Frutal,33402,3133402,Itapagipe,-49.369821044,-19.903295827,484.87
31,Minas Gerais,09,Oeste de Minas,044,Formiga,33501,3133501,Itapecerica,-45.124679888,-20.472889899,834.18
31,Minas Gerais,10,Sul/Sudoeste de Minas,052,Pouso Alegre,33600,3133600,Itapeva,-46.219556857,-22.769740388,957.4
31,Minas Gerais,07,Metropolitana de Belo Horizonte,032,Itaguara,33709,3133709,Itatiaiuçu,-44.429163612,-20.19864236,886.6
31,Minas Gerais,10,Sul/Sudoeste de Minas,047,Passos,33758,3133758,Itaú de Minas,-46.752953783,-20.738189386,714.67
31,Minas Gerais,09,Oeste de Minas,043,Divinópolis,33808,3133808,Itaúna,-44.578276578,-20.074435586,837.11
31,Minas Gerais,07,Metropolitana de Belo Horizonte,034,Conselheiro Lafaiete,33907,3133907,Itaverava,-43.604322348,-20.67472747,740.38
31,Minas Gerais,03,Jequitinhonha,012,Araçuaí,34004,3134004,Itinga,-41.778178072,-16.6014293,278.91
31,Minas Gerais,08,Vale do Rio Doce,041,Aimorés,34103,3134103,Itueta,-41.22563191,-19.392397784,146.8
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,017,Ituiutaba,34202,3134202,Ituiutaba,-49.462235189,-18.97306768,571.3
31,Minas Gerais,11,Campo das Vertentes,057,Lavras,34301,3134301,Itumirim,-44.875787846,-21.31379633,902.55
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,021,Frutal,34400,3134400,Iturama,-50.201973575,-19.731947524,438.97
31,Minas Gerais,11,Campo das Vertentes,057,Lavras,34509,3134509,Itutinga,-44.658838154,-21.296056359,952.65
31,Minas Gerais,07,Metropolitana de Belo Horizonte,027,Sete Lagoas,34608,3134608,Jaboticatubas,-43.747333632,-19.522288618,739.08
31,Minas Gerais,03,Jequitinhonha,014,Almenara,34707,3134707,Jacinto,-40.291428834,-16.141161852,168.36
31,Minas Gerais,10,Sul/Sudoeste de Minas,048,São Sebastião do Paraíso,34806,3134806,Jacuí,-46.74201038,-21.017602158,1004.2
31,Minas Gerais,10,Sul/Sudoeste de Minas,051,Poços de Caldas,34905,3134905,Jacutinga,-46.612341166,-22.28663802,837.17
31,Minas Gerais,08,Vale do Rio Doce,039,Ipatinga,35001,3135001,Jaguaraçu,-42.752999059,-19.647072697,456.36
31,Minas Gerais,02,Norte de Minas,004,Janaúba,35050,3135050,Jaíba,-43.670328875,-15.342934053,465.84
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,35076,3135076,Jampruca,-41.810169247,-18.461598574,231.29
31,Minas Gerais,02,Norte de Minas,004,Janaúba,35100,3135100,Janaúba,-43.307682943,-15.799028458,536.8
31,Minas Gerais,02,Norte de Minas,003,Januária,35209,3135209,Januária,-44.359805334,-15.487872813,458.7
31,Minas Gerais,06,Central Mineira,026,Bom Despacho,35308,3135308,Japaraíba,-45.504117805,-20.141617595,712.1
31,Minas Gerais,02,Norte de Minas,007,Montes Claros,35357,3135357,Japonvar,-44.276127237,-16.000956933,841.31
31,Minas Gerais,07,Metropolitana de Belo Horizonte,032,Itaguara,35407,3135407,Jeceaba,-43.985231917,-20.533033438,878.34
31,Minas Gerais,03,Jequitinhonha,011,Capelinha,35456,3135456,Jenipapo de Minas,-42.256047455,-17.080423078,357.73
31,Minas Gerais,12,Zona da Mata,060,Ponte Nova,35506,3135506,Jequeri,-42.682263683,-20.446303037,418.62
31,Minas Gerais,02,Norte de Minas,006,Pirapora,35605,3135605,Jequitaí,-44.441687276,-17.216372557,561.11
31,Minas Gerais,07,Metropolitana de Belo Horizonte,027,Sete Lagoas,35704,3135704,Jequitibá,-44.028076393,-19.23767351,616.22
31,Minas Gerais,03,Jequitinhonha,014,Almenara,35803,3135803,Jequitinhonha,-41.007115442,-16.441768942,220.97
31,Minas Gerais,10,Sul/Sudoeste de Minas,054,São Lourenço,35902,3135902,Jesuânia,-45.29087697,-21.998425696,907.36
31,Minas Gerais,03,Jequitinhonha,014,Almenara,36009,3136009,Joaíma,-41.023053013,-16.654729637,293.57
31,Minas Gerais,08,Vale do Rio Doce,039,Ipatinga,36108,3136108,Joanésia,-42.674701682,-19.168695674,419.2
31,Minas Gerais,07,Metropolitana de Belo Horizonte,031,Itabira,36207,3136207,João Monlevade,-43.174571271,-19.805638693,793.39
31,Minas Gerais,01,Noroeste de Minas,002,Paracatu,36306,3136306,João Pinheiro,-46.175463551,-17.741852939,769.23
31,Minas Gerais,06,Central Mineira,025,Curvelo,36405,3136405,Joaquim Felício,-44.173604717,-17.755294306,685.57
31,Minas Gerais,03,Jequitinhonha,014,Almenara,36504,3136504,Jordânia,-40.180014159,-15.901065106,182.46
31,Minas Gerais,03,Jequitinhonha,011,Capelinha,36520,3136520,José Gonçalves de Minas,-42.607174608,-16.907181976,523.88
31,Minas Gerais,08,Vale do Rio Doce,036,Peçanha,36553,3136553,José Raydan,-42.500590268,-18.217494941,548.66
31,Minas Gerais,02,Norte de Minas,008,Grão Mogol,36579,3136579,Josenópolis,-42.51313701,-16.5445254,694.29
31,Minas Gerais,07,Metropolitana de Belo Horizonte,030,Belo Horizonte,36652,3136652,Juatuba,-44.34133144,-19.955790862,734.23
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,36702,3136702,Juiz de Fora,-43.348817272,-21.760924308,695.25
31,Minas Gerais,02,Norte de Minas,007,Montes Claros,36801,3136801,Juramento,-43.59019362,-16.851270455,682.72
31,Minas Gerais,10,Sul/Sudoeste de Minas,048,São Sebastião do Paraíso,36900,3136900,Juruaia,-46.58059648,-21.249355938,873.49
31,Minas Gerais,02,Norte de Minas,003,Januária,36959,3136959,Juvenília,-44.159589709,-14.263594562,450.96
31,Minas Gerais,04,Vale do Mucuri,015,Teófilo Otoni,37007,3137007,Ladainha,-41.74044993,-17.624479669,497.24
31,Minas Gerais,01,Noroeste de Minas,002,Paracatu,37106,3137106,Lagamar,-46.812535635,-18.176961622,799.5
31,Minas Gerais,06,Central Mineira,026,Bom Despacho,37205,3137205,Lagoa da Prata,-45.541692032,-20.023765329,655.96
31,Minas Gerais,02,Norte de Minas,006,Pirapora,37304,3137304,Lagoa dos Patos,-44.578334632,-16.9784492,708.83
31,Minas Gerais,11,Campo das Vertentes,058,São João Del Rei,37403,3137403,Lagoa Dourada,-44.07111644,-20.91859861,1056.64
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,020,Patos de Minas,37502,3137502,Lagoa Formosa,-46.406528791,-18.77557258,875.34
31,Minas Gerais,01,Noroeste de Minas,002,Paracatu,37536,3137536,Lagoa Grande,-46.5179054,-17.83804699,577.34
31,Minas Gerais,07,Metropolitana de Belo Horizonte,030,Belo Horizonte,37601,3137601,Lagoa Santa,-43.895287696,-19.62585052,767.4
31,Minas Gerais,12,Zona da Mata,061,Manhuaçu,37700,3137700,Lajinha,-41.64529303,-20.164170146,562.01
31,Minas Gerais,10,Sul/Sudoeste de Minas,054,São Lourenço,37809,3137809,Lambari,-45.352478813,-21.974315555,906.04
31,Minas Gerais,12,Zona da Mata,062,Viçosa,37908,3137908,Lamim,-43.47446706,-20.792057426,769.41
31,Minas Gerais,12,Zona da Mata,066,Cataguases,38005,3138005,Laranjal,-42.480674291,-21.363629612,178.2
31,Minas Gerais,02,Norte de Minas,006,Pirapora,38104,3138104,Lassance,-44.579358558,-17.89511518,553.61
